KOD WOJ.,WOJEWÓDZTWO,IMIĘ PIERWSZE,PŁEĆ,LICZBA WYSTĄPIEŃ
8,LUBUSKIE,GRETA,KOBIETA,2
8,LUBUSKIE,ARIA,KOBIETA,2
8,LUBUSKIE,LEONA,KOBIETA,2
8,LUBUSKIE,ZOSIA,KOBIETA,2
8,LUBUSKIE,SOLOMIIA,KOBIETA,2
8,LUBUSKIE,LIZA,KOBIETA,2
8,LUBUSKIE,LILI,KOBIETA,2
8,LUBUSKIE,LUCYNA,KOBIETA,2
8,LUBUSKIE,VALERIA,KOBIETA,2
8,LUBUSKIE,KONSTANCJA,KOBIETA,2
8,LUBUSKIE,KAMILA,KOBIETA,2
8,LUBUSKIE,JULITA,KOBIETA,2
8,LUBUSKIE,ILONA,KOBIETA,2
8,LUBUSKIE,VIKTORIA,KOBIETA,2
8,LUBUSKIE,MARLENA,KOBIETA,2
8,LUBUSKIE,LARYSA,KOBIETA,2
8,LUBUSKIE,MIYA,KOBIETA,2
8,LUBUSKIE,DAGMARA,KOBIETA,2
8,LUBUSKIE,INES,KOBIETA,2
8,LUBUSKIE,VIKTORIIA,KOBIETA,2
8,LUBUSKIE,BOGDANA,KOBIETA,2
8,LUBUSKIE,LEILA,KOBIETA,2
8,LUBUSKIE,IRMINA,KOBIETA,2
8,LUBUSKIE,OKTAWIA,KOBIETA,2
10,ŁÓDZKIE,HANNA,KOBIETA,372
10,ŁÓDZKIE,ZOFIA,KOBIETA,366
10,ŁÓDZKIE,ZUZANNA,KOBIETA,365
10,ŁÓDZKIE,LAURA,KOBIETA,325
10,ŁÓDZKIE,MAJA,KOBIETA,313
10,ŁÓDZKIE,ALICJA,KOBIETA,300
10,ŁÓDZKIE,JULIA,KOBIETA,298
10,ŁÓDZKIE,OLIWIA,KOBIETA,288
10,ŁÓDZKIE,MARIA,KOBIETA,256
10,ŁÓDZKIE,LENA,KOBIETA,252
10,ŁÓDZKIE,POLA,KOBIETA,244
10,ŁÓDZKIE,ANTONINA,KOBIETA,202
10,ŁÓDZKIE,HELENA,KOBIETA,182
10,ŁÓDZKIE,IGA,KOBIETA,180
10,ŁÓDZKIE,WIKTORIA,KOBIETA,180
10,ŁÓDZKIE,AMELIA,KOBIETA,174
10,ŁÓDZKIE,MICHALINA,KOBIETA,168
10,ŁÓDZKIE,LILIANA,KOBIETA,161
10,ŁÓDZKIE,MARCELINA,KOBIETA,158
10,ŁÓDZKIE,KORNELIA,KOBIETA,140
10,ŁÓDZKIE,KLARA,KOBIETA,137
10,ŁÓDZKIE,BLANKA,KOBIETA,131
10,ŁÓDZKIE,NELA,KOBIETA,131
10,ŁÓDZKIE,JAGODA,KOBIETA,127
10,ŁÓDZKIE,NATALIA,KOBIETA,123
10,ŁÓDZKIE,GABRIELA,KOBIETA,117
10,ŁÓDZKIE,EMILIA,KOBIETA,115
10,ŁÓDZKIE,NADIA,KOBIETA,109
10,ŁÓDZKIE,ANNA,KOBIETA,105
10,ŁÓDZKIE,ALEKSANDRA,KOBIETA,104
10,ŁÓDZKIE,ŁUCJA,KOBIETA,101
10,ŁÓDZKIE,NIKOLA,KOBIETA,83
10,ŁÓDZKIE,LILIANNA,KOBIETA,82
10,ŁÓDZKIE,KAJA,KOBIETA,72
10,ŁÓDZKIE,BARBARA,KOBIETA,70
10,ŁÓDZKIE,ANIELA,KOBIETA,70
10,ŁÓDZKIE,WERONIKA,KOBIETA,68
10,ŁÓDZKIE,MIA,KOBIETA,67
10,ŁÓDZKIE,ANASTAZJA,KOBIETA,62
10,ŁÓDZKIE,SARA,KOBIETA,57
10,ŁÓDZKIE,RÓŻA,KOBIETA,57
10,ŁÓDZKIE,LIWIA,KOBIETA,55
10,ŁÓDZKIE,ADRIANNA,KOBIETA,51
10,ŁÓDZKIE,NINA,KOBIETA,50
10,ŁÓDZKIE,ROZALIA,KOBIETA,49
10,ŁÓDZKIE,MATYLDA,KOBIETA,47
10,ŁÓDZKIE,KALINA,KOBIETA,45
10,ŁÓDZKIE,AURELIA,KOBIETA,44
10,ŁÓDZKIE,AGATA,KOBIETA,43
10,ŁÓDZKIE,ZOJA,KOBIETA,42
10,ŁÓDZKIE,MAGDALENA,KOBIETA,42
10,ŁÓDZKIE,MARTYNA,KOBIETA,39
10,ŁÓDZKIE,BIANKA,KOBIETA,38
10,ŁÓDZKIE,KINGA,KOBIETA,38
10,ŁÓDZKIE,MILENA,KOBIETA,38
10,ŁÓDZKIE,KAROLINA,KOBIETA,37
10,ŁÓDZKIE,IZABELA,KOBIETA,34
10,ŁÓDZKIE,ELIZA,KOBIETA,34
10,ŁÓDZKIE,MARIANNA,KOBIETA,33
10,ŁÓDZKIE,WANDA,KOBIETA,33
10,ŁÓDZKIE,JOANNA,KOBIETA,32
10,ŁÓDZKIE,LIDIA,KOBIETA,29
10,ŁÓDZKIE,GAJA,KOBIETA,28
10,ŁÓDZKIE,APOLONIA,KOBIETA,28
10,ŁÓDZKIE,IDA,KOBIETA,27
10,ŁÓDZKIE,DIANA,KOBIETA,26
10,ŁÓDZKIE,KATARZYNA,KOBIETA,25
10,ŁÓDZKIE,DOMINIKA,KOBIETA,24
10,ŁÓDZKIE,EWA,KOBIETA,22
10,ŁÓDZKIE,KLAUDIA,KOBIETA,22
10,ŁÓDZKIE,MAŁGORZATA,KOBIETA,22
10,ŁÓDZKIE,MARTA,KOBIETA,21
10,ŁÓDZKIE,LILIA,KOBIETA,20
10,ŁÓDZKIE,PATRYCJA,KOBIETA,19
10,ŁÓDZKIE,SOFIA,KOBIETA,19
10,ŁÓDZKIE,ELENA,KOBIETA,18
10,ŁÓDZKIE,JAŚMINA,KOBIETA,18
10,ŁÓDZKIE,URSZULA,KOBIETA,17
10,ŁÓDZKIE,JAGNA,KOBIETA,17
10,ŁÓDZKIE,CELINA,KOBIETA,16
10,ŁÓDZKIE,ZLATA,KOBIETA,16
10,ŁÓDZKIE,ADELA,KOBIETA,16
10,ŁÓDZKIE,ADA,KOBIETA,16
10,ŁÓDZKIE,POLINA,KOBIETA,16
10,ŁÓDZKIE,MELANIA,KOBIETA,16
10,ŁÓDZKIE,MALWINA,KOBIETA,15
10,ŁÓDZKIE,DARIA,KOBIETA,15
10,ŁÓDZKIE,LEA,KOBIETA,15
10,ŁÓDZKIE,PAULINA,KOBIETA,14
10,ŁÓDZKIE,LUIZA,KOBIETA,14
10,ŁÓDZKIE,MARIKA,KOBIETA,14
10,ŁÓDZKIE,NEL,KOBIETA,13
10,ŁÓDZKIE,EMMA,KOBIETA,13
10,ŁÓDZKIE,EMILIIA,KOBIETA,12
10,ŁÓDZKIE,MILANA,KOBIETA,12
10,ŁÓDZKIE,OLIVIA,KOBIETA,11
10,ŁÓDZKIE,KARINA,KOBIETA,11
10,ŁÓDZKIE,KIRA,KOBIETA,11
10,ŁÓDZKIE,TOLA,KOBIETA,11
10,ŁÓDZKIE,STEFANIA,KOBIETA,11
10,ŁÓDZKIE,LILA,KOBIETA,11
10,ŁÓDZKIE,SOFIIA,KOBIETA,10
10,ŁÓDZKIE,ALINA,KOBIETA,10
10,ŁÓDZKIE,KAMILA,KOBIETA,10
10,ŁÓDZKIE,YEVA,KOBIETA,10
10,ŁÓDZKIE,AURORA,KOBIETA,10
10,ŁÓDZKIE,DOROTA,KOBIETA,10
10,ŁÓDZKIE,VANESSA,KOBIETA,10
10,ŁÓDZKIE,RITA,KOBIETA,10
10,ŁÓDZKIE,JADWIGA,KOBIETA,9
10,ŁÓDZKIE,OLGA,KOBIETA,9
10,ŁÓDZKIE,AGNIESZKA,KOBIETA,9
10,ŁÓDZKIE,KLEMENTYNA,KOBIETA,9
10,ŁÓDZKIE,ELŻBIETA,KOBIETA,8
10,ŁÓDZKIE,INES,KOBIETA,8
10,ŁÓDZKIE,VERONIKA,KOBIETA,8
10,ŁÓDZKIE,ANASTASIIA,KOBIETA,8
10,ŁÓDZKIE,ALISA,KOBIETA,8
10,ŁÓDZKIE,INGA,KOBIETA,7
10,ŁÓDZKIE,OLIVIIA,KOBIETA,7
10,ŁÓDZKIE,MONIKA,KOBIETA,7
10,ŁÓDZKIE,LIVIA,KOBIETA,7
10,ŁÓDZKIE,VICTORIA,KOBIETA,7
10,ŁÓDZKIE,LUCYNA,KOBIETA,7
10,ŁÓDZKIE,OTYLIA,KOBIETA,7
10,ŁÓDZKIE,ARIANA,KOBIETA,7
10,ŁÓDZKIE,NASTIA,KOBIETA,6
10,ŁÓDZKIE,MIRA,KOBIETA,6
10,ŁÓDZKIE,MALINA,KOBIETA,6
10,ŁÓDZKIE,FELICJA,KOBIETA,6
10,ŁÓDZKIE,EWELINA,KOBIETA,6
10,ŁÓDZKIE,LILI,KOBIETA,6
10,ŁÓDZKIE,ARINA,KOBIETA,6
10,ŁÓDZKIE,NOEMI,KOBIETA,6
10,ŁÓDZKIE,SABINA,KOBIETA,6
10,ŁÓDZKIE,CARMEN,KOBIETA,6
10,ŁÓDZKIE,FRANCISZKA,KOBIETA,6
10,ŁÓDZKIE,JOWITA,KOBIETA,6
10,ŁÓDZKIE,VIKTORIIA,KOBIETA,6
10,ŁÓDZKIE,JUSTYNA,KOBIETA,5
10,ŁÓDZKIE,KRYSTYNA,KOBIETA,5
10,ŁÓDZKIE,DALIA,KOBIETA,5
10,ŁÓDZKIE,VIKTORIA,KOBIETA,5
10,ŁÓDZKIE,ANITA,KOBIETA,5
10,ŁÓDZKIE,SONIA,KOBIETA,5
10,ŁÓDZKIE,IZABELLA,KOBIETA,5
10,ŁÓDZKIE,LARA,KOBIETA,5
10,ŁÓDZKIE,ANHELINA,KOBIETA,5
10,ŁÓDZKIE,KONSTANCJA,KOBIETA,5
10,ŁÓDZKIE,JULITA,KOBIETA,5
10,ŁÓDZKIE,LILLA,KOBIETA,5
10,ŁÓDZKIE,ROMA,KOBIETA,5
10,ŁÓDZKIE,DAGMARA,KOBIETA,5
10,ŁÓDZKIE,NATASZA,KOBIETA,5
10,ŁÓDZKIE,INEZ,KOBIETA,4
10,ŁÓDZKIE,MIIA,KOBIETA,4
10,ŁÓDZKIE,MARIIA,KOBIETA,4
10,ŁÓDZKIE,LETYCJA,KOBIETA,4
10,ŁÓDZKIE,ADELINA,KOBIETA,4
10,ŁÓDZKIE,EVA,KOBIETA,4
10,ŁÓDZKIE,INKA,KOBIETA,4
10,ŁÓDZKIE,ADRIANA,KOBIETA,4
10,ŁÓDZKIE,TERESA,KOBIETA,4
10,ŁÓDZKIE,JUDYTA,KOBIETA,4
10,ŁÓDZKIE,MYROSLAVA,KOBIETA,4
10,ŁÓDZKIE,VARVARA,KOBIETA,4
10,ŁÓDZKIE,NAOMI,KOBIETA,4
10,ŁÓDZKIE,KATERYNA,KOBIETA,3
10,ŁÓDZKIE,VALERIA,KOBIETA,3
10,ŁÓDZKIE,MARLENA,KOBIETA,3
10,ŁÓDZKIE,MIJA,KOBIETA,3
10,ŁÓDZKIE,ANGELINA,KOBIETA,3
10,ŁÓDZKIE,WALERIA,KOBIETA,3
10,ŁÓDZKIE,SOPHIA,KOBIETA,3
10,ŁÓDZKIE,JANINA,KOBIETA,3
10,ŁÓDZKIE,SOPHIE,KOBIETA,3
10,ŁÓDZKIE,MARCJANNA,KOBIETA,3
10,ŁÓDZKIE,AMELIIA,KOBIETA,3
10,ŁÓDZKIE,CECYLIA,KOBIETA,3
10,ŁÓDZKIE,MIROSŁAWA,KOBIETA,3
10,ŁÓDZKIE,ALIA,KOBIETA,3
10,ŁÓDZKIE,JÓZEFINA,KOBIETA,3
10,ŁÓDZKIE,YELYZAVETA,KOBIETA,3
10,ŁÓDZKIE,LINDA,KOBIETA,3
10,ŁÓDZKIE,IRENA,KOBIETA,3
10,ŁÓDZKIE,LEOKADIA,KOBIETA,3
10,ŁÓDZKIE,HONORATA,KOBIETA,3
10,ŁÓDZKIE,AMINA,KOBIETA,3
10,ŁÓDZKIE,IRIS,KOBIETA,3
10,ŁÓDZKIE,MILA,KOBIETA,3
10,ŁÓDZKIE,MAYA,KOBIETA,3
10,ŁÓDZKIE,SOLOMIIA,KOBIETA,3
10,ŁÓDZKIE,AMANDA,KOBIETA,3
10,ŁÓDZKIE,VLADYSLAVA,KOBIETA,3
10,ŁÓDZKIE,NIKOL,KOBIETA,3
10,ŁÓDZKIE,JULIANNA,KOBIETA,3
10,ŁÓDZKIE,LARYSA,KOBIETA,2
10,ŁÓDZKIE,DANUTA,KOBIETA,2
10,ŁÓDZKIE,WIOLETTA,KOBIETA,2
10,ŁÓDZKIE,ANTONIA,KOBIETA,2
10,ŁÓDZKIE,ESTERA,KOBIETA,2
10,ŁÓDZKIE,VERONICA,KOBIETA,2
10,ŁÓDZKIE,SOLOMIJA,KOBIETA,2
10,ŁÓDZKIE,IRMINA,KOBIETA,2
10,ŁÓDZKIE,LILLY,KOBIETA,2
10,ŁÓDZKIE,JASMINA,KOBIETA,2
10,ŁÓDZKIE,SNIZHANA,KOBIETA,2
10,ŁÓDZKIE,BRONISŁAWA,KOBIETA,2
10,ŁÓDZKIE,IDALIA,KOBIETA,2
10,ŁÓDZKIE,ULIANA,KOBIETA,2
10,ŁÓDZKIE,EMILI,KOBIETA,2
10,ŁÓDZKIE,LUDMIŁA,KOBIETA,2
10,ŁÓDZKIE,NELL,KOBIETA,2
10,ŁÓDZKIE,ANETA,KOBIETA,2
10,ŁÓDZKIE,EVELINA,KOBIETA,2
10,ŁÓDZKIE,MELISA,KOBIETA,2
10,ŁÓDZKIE,KAMELIA,KOBIETA,2
10,ŁÓDZKIE,ANDŻELIKA,KOBIETA,2
10,ŁÓDZKIE,ANAYA,KOBIETA,2
10,ŁÓDZKIE,MELISSA,KOBIETA,2
10,ŁÓDZKIE,SELENA,KOBIETA,2
10,ŁÓDZKIE,ROKSANA,KOBIETA,2
10,ŁÓDZKIE,REGINA,KOBIETA,2
10,ŁÓDZKIE,INA,KOBIETA,2
10,ŁÓDZKIE,STELLA,KOBIETA,2
10,ŁÓDZKIE,SYLWIA,KOBIETA,2
10,ŁÓDZKIE,LIANA,KOBIETA,2
10,ŁÓDZKIE,MAGDA,KOBIETA,2
10,ŁÓDZKIE,MARHARYTA,KOBIETA,2
10,ŁÓDZKIE,FLORENTYNA,KOBIETA,2
10,ŁÓDZKIE,NICOLA,KOBIETA,2
10,ŁÓDZKIE,DOBROMIŁA,KOBIETA,2
10,ŁÓDZKIE,DARIIA,KOBIETA,2
10,ŁÓDZKIE,KHRYSTYNA,KOBIETA,2
10,ŁÓDZKIE,MIROSLAVA,KOBIETA,2
10,ŁÓDZKIE,ANGELIKA,KOBIETA,2
10,ŁÓDZKIE,DARINA,KOBIETA,2
10,ŁÓDZKIE,ANASTASIA,KOBIETA,2
10,ŁÓDZKIE,LILY,KOBIETA,2
10,ŁÓDZKIE,ARYNA,KOBIETA,2
10,ŁÓDZKIE,CORNELIA,KOBIETA,2
10,ŁÓDZKIE,FLORIANNA,KOBIETA,2
12,MAŁOPOLSKIE,ZUZANNA,KOBIETA,596
12,MAŁOPOLSKIE,JULIA,KOBIETA,591
12,MAŁOPOLSKIE,LAURA,KOBIETA,560
12,MAŁOPOLSKIE,EMILIA,KOBIETA,533
12,MAŁOPOLSKIE,ZOFIA,KOBIETA,527
12,MAŁOPOLSKIE,HANNA,KOBIETA,517
12,MAŁOPOLSKIE,MAJA,KOBIETA,503
12,MAŁOPOLSKIE,OLIWIA,KOBIETA,475
12,MAŁOPOLSKIE,ALICJA,KOBIETA,458
12,MAŁOPOLSKIE,LENA,KOBIETA,404
12,MAŁOPOLSKIE,WIKTORIA,KOBIETA,387
12,MAŁOPOLSKIE,ALEKSANDRA,KOBIETA,346
12,MAŁOPOLSKIE,POLA,KOBIETA,339
12,MAŁOPOLSKIE,AMELIA,KOBIETA,338
12,MAŁOPOLSKIE,LILIANA,KOBIETA,330
12,MAŁOPOLSKIE,MARIA,KOBIETA,328
12,MAŁOPOLSKIE,IGA,KOBIETA,313
12,MAŁOPOLSKIE,MILENA,KOBIETA,296
12,MAŁOPOLSKIE,ANTONINA,KOBIETA,277
12,MAŁOPOLSKIE,GABRIELA,KOBIETA,263
12,MAŁOPOLSKIE,HELENA,KOBIETA,263
12,MAŁOPOLSKIE,ANNA,KOBIETA,249
12,MAŁOPOLSKIE,KLARA,KOBIETA,237
12,MAŁOPOLSKIE,MICHALINA,KOBIETA,223
12,MAŁOPOLSKIE,KORNELIA,KOBIETA,209
12,MAŁOPOLSKIE,NADIA,KOBIETA,206
12,MAŁOPOLSKIE,NATALIA,KOBIETA,197
12,MAŁOPOLSKIE,MARCELINA,KOBIETA,190
12,MAŁOPOLSKIE,ŁUCJA,KOBIETA,177
12,MAŁOPOLSKIE,NELA,KOBIETA,164
12,MAŁOPOLSKIE,BLANKA,KOBIETA,156
12,MAŁOPOLSKIE,ANIELA,KOBIETA,149
12,MAŁOPOLSKIE,JAGODA,KOBIETA,147
12,MAŁOPOLSKIE,MAGDALENA,KOBIETA,136
12,MAŁOPOLSKIE,WERONIKA,KOBIETA,134
12,MAŁOPOLSKIE,MARTYNA,KOBIETA,134
12,MAŁOPOLSKIE,LILIANNA,KOBIETA,129
12,MAŁOPOLSKIE,SARA,KOBIETA,126
12,MAŁOPOLSKIE,NIKOLA,KOBIETA,125
12,MAŁOPOLSKIE,ELIZA,KOBIETA,121
12,MAŁOPOLSKIE,KAJA,KOBIETA,117
12,MAŁOPOLSKIE,KAROLINA,KOBIETA,105
12,MAŁOPOLSKIE,ROZALIA,KOBIETA,104
12,MAŁOPOLSKIE,RÓŻA,KOBIETA,92
12,MAŁOPOLSKIE,NINA,KOBIETA,90
12,MAŁOPOLSKIE,ANASTAZJA,KOBIETA,90
12,MAŁOPOLSKIE,ADRIANNA,KOBIETA,90
12,MAŁOPOLSKIE,MATYLDA,KOBIETA,89
12,MAŁOPOLSKIE,MIA,KOBIETA,79
12,MAŁOPOLSKIE,RITA,KOBIETA,76
12,MAŁOPOLSKIE,WANDA,KOBIETA,76
12,MAŁOPOLSKIE,BARBARA,KOBIETA,74
12,MAŁOPOLSKIE,JOANNA,KOBIETA,67
12,MAŁOPOLSKIE,LIWIA,KOBIETA,67
12,MAŁOPOLSKIE,IZABELA,KOBIETA,66
12,MAŁOPOLSKIE,GAJA,KOBIETA,65
12,MAŁOPOLSKIE,AURELIA,KOBIETA,63
12,MAŁOPOLSKIE,KINGA,KOBIETA,63
12,MAŁOPOLSKIE,KAMILA,KOBIETA,52
12,MAŁOPOLSKIE,MAŁGORZATA,KOBIETA,52
12,MAŁOPOLSKIE,DIANA,KOBIETA,52
12,MAŁOPOLSKIE,KATARZYNA,KOBIETA,49
12,MAŁOPOLSKIE,MELANIA,KOBIETA,46
12,MAŁOPOLSKIE,EWA,KOBIETA,46
12,MAŁOPOLSKIE,KLAUDIA,KOBIETA,45
12,MAŁOPOLSKIE,DOMINIKA,KOBIETA,45
12,MAŁOPOLSKIE,AGATA,KOBIETA,45
12,MAŁOPOLSKIE,BIANKA,KOBIETA,41
12,MAŁOPOLSKIE,PATRYCJA,KOBIETA,41
12,MAŁOPOLSKIE,SOFIA,KOBIETA,40
12,MAŁOPOLSKIE,APOLONIA,KOBIETA,39
12,MAŁOPOLSKIE,MALWINA,KOBIETA,39
12,MAŁOPOLSKIE,LUIZA,KOBIETA,38
12,MAŁOPOLSKIE,KALINA,KOBIETA,37
12,MAŁOPOLSKIE,MARIANNA,KOBIETA,37
12,MAŁOPOLSKIE,MARTA,KOBIETA,36
12,MAŁOPOLSKIE,PAULINA,KOBIETA,36
12,MAŁOPOLSKIE,DARIA,KOBIETA,35
12,MAŁOPOLSKIE,LIDIA,KOBIETA,35
12,MAŁOPOLSKIE,ZOJA,KOBIETA,35
12,MAŁOPOLSKIE,NEL,KOBIETA,35
12,MAŁOPOLSKIE,OLGA,KOBIETA,34
12,MAŁOPOLSKIE,IDA,KOBIETA,33
12,MAŁOPOLSKIE,URSZULA,KOBIETA,33
12,MAŁOPOLSKIE,JADWIGA,KOBIETA,30
12,MAŁOPOLSKIE,ELENA,KOBIETA,30
12,MAŁOPOLSKIE,EMMA,KOBIETA,29
12,MAŁOPOLSKIE,ALINA,KOBIETA,28
12,MAŁOPOLSKIE,STEFANIA,KOBIETA,26
12,MAŁOPOLSKIE,MILANA,KOBIETA,25
12,MAŁOPOLSKIE,OLIVIA,KOBIETA,25
12,MAŁOPOLSKIE,LARA,KOBIETA,24
12,MAŁOPOLSKIE,JUSTYNA,KOBIETA,24
12,MAŁOPOLSKIE,SANDRA,KOBIETA,24
12,MAŁOPOLSKIE,DOROTA,KOBIETA,23
12,MAŁOPOLSKIE,LEA,KOBIETA,22
12,MAŁOPOLSKIE,MARIKA,KOBIETA,21
12,MAŁOPOLSKIE,ADA,KOBIETA,21
12,MAŁOPOLSKIE,VICTORIA,KOBIETA,21
12,MAŁOPOLSKIE,AGNIESZKA,KOBIETA,20
12,MAŁOPOLSKIE,GLORIA,KOBIETA,20
12,MAŁOPOLSKIE,MARLENA,KOBIETA,20
12,MAŁOPOLSKIE,LILIA,KOBIETA,20
12,MAŁOPOLSKIE,LILA,KOBIETA,19
12,MAŁOPOLSKIE,JAŚMINA,KOBIETA,19
12,MAŁOPOLSKIE,DAGMARA,KOBIETA,19
12,MAŁOPOLSKIE,ADELA,KOBIETA,18
12,MAŁOPOLSKIE,ESTERA,KOBIETA,17
12,MAŁOPOLSKIE,JAGNA,KOBIETA,17
12,MAŁOPOLSKIE,FELICJA,KOBIETA,16
12,MAŁOPOLSKIE,FAUSTYNA,KOBIETA,16
12,MAŁOPOLSKIE,ANITA,KOBIETA,15
12,MAŁOPOLSKIE,EVA,KOBIETA,15
12,MAŁOPOLSKIE,SOFIIA,KOBIETA,14
12,MAŁOPOLSKIE,IRENA,KOBIETA,14
12,MAŁOPOLSKIE,TOLA,KOBIETA,14
12,MAŁOPOLSKIE,MAYA,KOBIETA,14
12,MAŁOPOLSKIE,JULITA,KOBIETA,14
12,MAŁOPOLSKIE,ADELINA,KOBIETA,12
12,MAŁOPOLSKIE,MIRA,KOBIETA,12
12,MAŁOPOLSKIE,AURORA,KOBIETA,12
12,MAŁOPOLSKIE,MILA,KOBIETA,12
12,MAŁOPOLSKIE,SONIA,KOBIETA,12
12,MAŁOPOLSKIE,INGA,KOBIETA,12
12,MAŁOPOLSKIE,ZLATA,KOBIETA,12
12,MAŁOPOLSKIE,ROKSANA,KOBIETA,12
12,MAŁOPOLSKIE,ELŻBIETA,KOBIETA,11
12,MAŁOPOLSKIE,MONIKA,KOBIETA,11
12,MAŁOPOLSKIE,TERESA,KOBIETA,11
12,MAŁOPOLSKIE,POLINA,KOBIETA,10
12,MAŁOPOLSKIE,LIVIA,KOBIETA,10
12,MAŁOPOLSKIE,VERONIKA,KOBIETA,9
12,MAŁOPOLSKIE,OLA,KOBIETA,9
12,MAŁOPOLSKIE,MELISA,KOBIETA,9
12,MAŁOPOLSKIE,HONORATA,KOBIETA,9
12,MAŁOPOLSKIE,ANETA,KOBIETA,9
12,MAŁOPOLSKIE,JOWITA,KOBIETA,9
12,MAŁOPOLSKIE,EWELINA,KOBIETA,8
12,MAŁOPOLSKIE,ALISA,KOBIETA,8
12,MAŁOPOLSKIE,JANINA,KOBIETA,8
12,MAŁOPOLSKIE,JUDYTA,KOBIETA,8
12,MAŁOPOLSKIE,VIKTORIA,KOBIETA,8
12,MAŁOPOLSKIE,OTYLIA,KOBIETA,8
12,MAŁOPOLSKIE,HANA,KOBIETA,7
12,MAŁOPOLSKIE,SOPHIE,KOBIETA,7
12,MAŁOPOLSKIE,CELINA,KOBIETA,7
12,MAŁOPOLSKIE,KIRA,KOBIETA,7
12,MAŁOPOLSKIE,JULIANNA,KOBIETA,7
12,MAŁOPOLSKIE,ANTONIA,KOBIETA,7
12,MAŁOPOLSKIE,NAOMI,KOBIETA,6
12,MAŁOPOLSKIE,LUNA,KOBIETA,6
12,MAŁOPOLSKIE,KRYSTYNA,KOBIETA,6
12,MAŁOPOLSKIE,YEVA,KOBIETA,6
12,MAŁOPOLSKIE,KARINA,KOBIETA,6
12,MAŁOPOLSKIE,ADRIANA,KOBIETA,6
12,MAŁOPOLSKIE,GABRIELLA,KOBIETA,6
12,MAŁOPOLSKIE,WIOLETTA,KOBIETA,6
12,MAŁOPOLSKIE,SABINA,KOBIETA,6
12,MAŁOPOLSKIE,NICOLA,KOBIETA,6
12,MAŁOPOLSKIE,SYLWIA,KOBIETA,6
12,MAŁOPOLSKIE,ROMA,KOBIETA,6
12,MAŁOPOLSKIE,KLEMENTYNA,KOBIETA,6
12,MAŁOPOLSKIE,VANESSA,KOBIETA,6
12,MAŁOPOLSKIE,VALERIA,KOBIETA,6
12,MAŁOPOLSKIE,OKTAWIA,KOBIETA,6
12,MAŁOPOLSKIE,NOEMI,KOBIETA,6
12,MAŁOPOLSKIE,MARIIA,KOBIETA,6
12,MAŁOPOLSKIE,JANA,KOBIETA,6
12,MAŁOPOLSKIE,IZABELLA,KOBIETA,6
12,MAŁOPOLSKIE,DANIELA,KOBIETA,5
12,MAŁOPOLSKIE,CECYLIA,KOBIETA,5
12,MAŁOPOLSKIE,KATERYNA,KOBIETA,5
12,MAŁOPOLSKIE,FLORENTYNA,KOBIETA,5
12,MAŁOPOLSKIE,EMILIIA,KOBIETA,5
12,MAŁOPOLSKIE,ALEXANDRA,KOBIETA,5
12,MAŁOPOLSKIE,ELINA,KOBIETA,5
12,MAŁOPOLSKIE,MIRELLA,KOBIETA,5
12,MAŁOPOLSKIE,LILLA,KOBIETA,5
12,MAŁOPOLSKIE,NATASZA,KOBIETA,5
12,MAŁOPOLSKIE,CARMEN,KOBIETA,5
12,MAŁOPOLSKIE,KONSTANCJA,KOBIETA,5
12,MAŁOPOLSKIE,SOPHIA,KOBIETA,5
12,MAŁOPOLSKIE,VARVARA,KOBIETA,5
12,MAŁOPOLSKIE,BEATA,KOBIETA,5
12,MAŁOPOLSKIE,LILY,KOBIETA,4
12,MAŁOPOLSKIE,OLEKSANDRA,KOBIETA,4
12,MAŁOPOLSKIE,MARGARITA,KOBIETA,4
12,MAŁOPOLSKIE,NELIA,KOBIETA,4
12,MAŁOPOLSKIE,FLORA,KOBIETA,4
12,MAŁOPOLSKIE,CHARLOTTE,KOBIETA,4
12,MAŁOPOLSKIE,JÓZEFINA,KOBIETA,4
12,MAŁOPOLSKIE,STELLA,KOBIETA,4
12,MAŁOPOLSKIE,NICOLE,KOBIETA,4
12,MAŁOPOLSKIE,LAILA,KOBIETA,4
12,MAŁOPOLSKIE,DALIA,KOBIETA,4
12,MAŁOPOLSKIE,NIKA,KOBIETA,4
12,MAŁOPOLSKIE,TAMARA,KOBIETA,4
12,MAŁOPOLSKIE,ANGELINA,KOBIETA,4
12,MAŁOPOLSKIE,FRANCISZKA,KOBIETA,4
12,MAŁOPOLSKIE,ANIKA,KOBIETA,4
12,MAŁOPOLSKIE,EMILY,KOBIETA,4
12,MAŁOPOLSKIE,MAGDA,KOBIETA,4
12,MAŁOPOLSKIE,HALINA,KOBIETA,4
12,MAŁOPOLSKIE,DANUTA,KOBIETA,4
12,MAŁOPOLSKIE,INES,KOBIETA,3
12,MAŁOPOLSKIE,IWONA,KOBIETA,3
12,MAŁOPOLSKIE,KATERINA,KOBIETA,3
12,MAŁOPOLSKIE,MARIETTA,KOBIETA,3
12,MAŁOPOLSKIE,BERNADETTA,KOBIETA,3
12,MAŁOPOLSKIE,MIRIAM,KOBIETA,3
12,MAŁOPOLSKIE,AMANDA,KOBIETA,3
12,MAŁOPOLSKIE,LEILA,KOBIETA,3
12,MAŁOPOLSKIE,LETYCJA,KOBIETA,3
12,MAŁOPOLSKIE,ABIGAIL,KOBIETA,3
12,MAŁOPOLSKIE,ARINA,KOBIETA,3
